瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
165,格器,2019.6.29 13:00,22.7,1.4,94,0,0.49,10,StNs,1689,1901,24.3
165,格器,2019.6.29 14:00,22.7,7.4,95,0,0.15,10,StNs,719,1901,23.6
165,格器,2019.6.29 15:00,22.5,7.9,96,0,0.07,10,StNs,627,1901,23.1
165,格器,2019.6.29 16:00,22.9,33.2,96,0,0.08,10,StNs,107,1901,23.2
165,格器,2019.6.29 17:00,23.6,5.1,96,0,0.01,10,StNs,1055,1901,23.4
165,格器,2019.6.29 18:00,24.1,0.1,96,0,0.08,10,ScAs,188,1901,23.8
165,格器,2019.6.29 19:00,23.6,0.4,96,0,0.02,10,StNs,167,1901,23.6
165,格器,2019.6.29 20:00,22.6,0.3,97,0,0,10,StNs,150,1901,23.2
165,格器,2019.6.29 21:00,21.7,0,97,,,10,,17,191601,22.9
165,格器,2019.6.29 22:00,21.4,,98,,,10,,20,16,22.6
165,格器,2019.6.29 23:00,22.1,,98,,,7,Sc,491,1916,22.7
165,格器,2019.6.30 0:00,21.8,,97,,,5,Sc,234,19,22.6
165,格器,2019.6.30 1:00,21.5,,97,,,9,,112,19,22.4
165,格器,2019.6.30 2:00,21.3,,97,,,8,,193,19,22.3
165,格器,2019.6.30 3:00,21.2,,96,,,9,Sc,186,19,22.2
165,格器,2019.6.30 4:00,,,96,,,9,Sc,251,19,22.2
165,格器,2019.6.30 5:00,,,96,,,7,Sc,363,19,22.1
165,格器,2019.6.30 6:00,,,95,0,0.01,9,Sc,376,19,22.2
165,格器,2019.6.30 7:00,21.3,,93,0,0.14,8,Sc,494,19,22.7
165,格器,2019.6.30 8:00,21.6,,91,0,0.23,9,Sc,592,19,23.2
165,格器,2019.6.30 9:00,22.1,,89,0,0.43,10,ScAs,930,19,24.2
165,格器,2019.6.30 10:00,22.6,,87,0,1.02,9,Sc,879,19,26.3
165,格器,2019.6.30 11:00,23.4,,82,0.1,1.31,10,ScAs,1302,19,29.5
165,格器,2019.6.30 12:00,24.4,,78,0.1,1.76,10,ScAs,1396,,28.6
165,格器,2019.6.30 13:00,24.9,,76,0,1.58,10,ScAs,1582,,29.4
165,格器,2019.6.30 14:00,24.9,,78,0.1,1.35,9,Sc,1445,,29
165,格器,2019.6.30 15:00,24.9,,77,0,1.35,9,Ci,1628,,29.8
165,格器,2019.6.30 16:00,23.8,,81,0.3,1.17,9,Ci,1248,,29.3
165,格器,2019.6.30 17:00,23.3,,84,0.1,0.93,9,ScCi,1461,,27.3
165,格器,2019.6.30 18:00,23.7,,82,0.5,0.96,9,ScCi,1651,,27
165,格器,2019.6.30 19:00,23.3,,85,0.5,0.57,8,,1325,,25.7
165,格器,2019.6.30 20:00,22.8,,86,0,0.08,6,,1621,,24.1
165,格器,2019.6.30 21:00,22.2,,89,,,5,AcCi,1209,,23.4
165,格器,2019.6.30 22:00,22,,90,,,7,,974,19,23.1
165,格器,2019.6.30 23:00,21.9,,89,,,5,,1039,19,22.8
165,格器,2019.7.1 0:00,21.7,,90,,,5,Ci,1074,,22.4
165,格器,2019.7.1 1:00,21.5,,93,,,6,,497,19,22.2
165,格器,2019.7.1 2:00,21.3,,92,,,5,,531,19,22.3
165,格器,2019.7.1 3:00,21.4,,92,,,5,Sc,442,19,21.8
165,格器,2019.7.1 4:00,21.1,,95,,,4,Sc,244,19,21.9
165,格器,2019.7.1 5:00,20.9,,97,,,4,Sc,149,19,22.2
165,格器,2019.7.1 6:00,20.8,,97,0,0.01,10,,36,1916,22.4
165,格器,2019.7.1 7:00,21,,98,0,0.12,10,ScAs,102,1916,22.9
165,格器,2019.7.1 8:00,21.5,,96,0,0.26,10,ScAs,467,19,23.4
165,格器,2019.7.1 9:00,22.5,,88,0.1,0.72,10,ScAs,675,19,25.2
165,格器,2019.7.1 10:00,23.2,,85,0,0.69,10,As,500,19,25.5
165,格器,2019.7.1 11:00,22.6,0,91,0,0.65,10,StNs,666,1901,25.4
165,格器,2019.7.1 12:00,22.2,0.5,94,0,0.46,10,StNs,697,1901,25.1
165,格器,2019.7.1 13:00,22.9,0.4,93,0,0.58,10,StNs,452,1901,25.7
165,格器,2019.7.1 14:00,22.6,0,92,0,0.48,10,StNs,530,1901,25.2
165,格器,2019.7.1 15:00,23.2,0,90,0,0.74,10,StNs,572,1901,26.3
165,格器,2019.7.1 16:00,22.3,0.5,94,0,0.32,10,StNs,515,1901,25
165,格器,2019.7.1 17:00,22.4,0.1,93,0,0.5,10,ScAs,525,1901,25.3
165,格器,2019.7.1 18:00,22.4,,93,0,0.4,10,ScAs,587,19,24.9
165,格器,2019.7.1 19:00,22.2,,94,0,0.22,10,,598,19,24.3
165,格器,2019.7.1 20:00,22.1,,93,0,0.09,9,,777,19,23.5
165,格器,2019.7.1 21:00,21.8,,94,,,6,Sc,631,19,23
165,格器,2019.7.1 22:00,21.9,0,92,,,10,StNs,742,1901,23
165,格器,2019.7.1 23:00,21.9,0,94,,,10,StNs,338,1901,23
165,格器,2019.7.2 0:00,21.7,0.5,95,,,10,StNs,363,1901,22.8
165,格器,2019.7.2 1:00,21.5,0.3,96,,,7,Sc,460,1901,22.6
165,格器,2019.7.2 2:00,21.2,,96,,,7,,382,19,22.5
165,格器,2019.7.2 3:00,21.1,,96,,,7,Sc,365,19,22.4
165,格器,2019.7.2 4:00,20.9,,96,,,5,Sc,350,19,22.1
165,格器,2019.7.2 5:00,20.6,,96,,,6,Sc,262,19,22.1
165,格器,2019.7.2 6:00,20.5,,96,0,0.02,6,Sc,385,19,22.1
165,格器,2019.7.2 7:00,20.9,,95,0,0.19,7,Sc,346,19,22.9
165,格器,2019.7.2 8:00,21.5,,93,0,0.35,7,Sc,474,19,23.6
165,格器,2019.7.2 9:00,22.7,,83,0.7,1.38,4,Sc,824,19,26.2
165,格器,2019.7.2 10:00,23.8,,74,1,2.25,7,Ci,1089,19,29.6
165,格器,2019.7.2 11:00,24.6,,69,1,2.42,8,Ci,1575,,32
165,格器,2019.7.2 12:00,25.5,,68,1,2.68,8,Ci,1323,,33.6
165,格器,2019.7.2 13:00,25.8,,65,1,2.66,7,ScCi,1382,,35.5
165,格器,2019.7.2 14:00,26,,67,1,2.92,7,ScCi,1796,,36.8
165,格器,2019.7.2 15:00,26.6,,64,1,2.94,4,Sc,1657,,37.8
165,格器,2019.7.2 16:00,26.1,,63,1,2.64,4,Ci,1917,,35.1
165,格器,2019.7.2 17:00,25.7,,69,1,2.11,5,Ci,1416,,32.1
165,格器,2019.7.2 18:00,24.6,,78,1,1.06,6,Ci,1083,,28
165,格器,2019.7.2 19:00,23.8,,80,1,0.7,4,,1054,,25.6
165,格器,2019.7.2 20:00,22.6,,86,0.2,0.1,7,,734,19,24.1
165,格器,2019.7.2 21:00,21.9,,92,,,8,Ci,426,19,23.5
165,格器,2019.7.2 22:00,21.7,,94,,,6,,318,19,23.1
165,格器,2019.7.2 23:00,21.5,,94,,,7,,314,19,22.7
165,格器,2019.7.3 0:00,21.4,,95,,,9,Ci,281,19,23.2
165,格器,2019.7.3 1:00,21.4,,93,,,8,,444,19,23.2
165,格器,2019.7.3 2:00,21.2,,94,,,10,,313,19,22.9
165,格器,2019.7.3 3:00,21,,95,,,8,ScCi,278,19,22.7
165,格器,2019.7.3 4:00,20.8,,95,,,9,ScCi,233,19,22
165,格器,2019.7.3 5:00,20.7,,95,,,8,Sc,236,19,22.2
165,格器,2019.7.3 6:00,20.4,,96,0,0.03,5,ScCi,218,19,21.8
165,格器,2019.7.3 7:00,20.7,,93,0.1,0.3,7,ScCi,330,19,22.3
165,格器,2019.7.3 8:00,21.5,,86,0.7,0.7,9,Ci,611,19,23.8
165,格器,2019.7.3 9:00,21.8,,80,0,0.62,9,Ci,751,19,24.8
165,格器,2019.7.3 10:00,22.9,,71,0.5,1.53,9,Ci,1296,19,27.7
165,格器,2019.7.3 11:00,23.6,,68,0.6,1.82,9,Ci,1319,,28.2
165,格器,2019.7.3 12:00,24.9,,63,0.4,1.99,9,Ci,1578,,31.6
165,格器,2019.7.3 13:00,25.5,,63,1,2.76,8,Ci,1494,,32.7
165,格器,2019.7.3 14:00,25.3,,63,0,1.39,9,Ci,1709,,28.8
165,格器,2019.7.3 15:00,26.2,,58,0.3,1.51,9,Ci,1542,,33.3
165,格器,2019.7.3 16:00,26.7,,64,0.9,2.07,8,Ci,1337,,33.8
165,格器,2019.7.3 17:00,26.1,,71,1,1.82,7,Ci,1168,,30.3
165,格器,2019.7.3 18:00,25.9,,71,1,1.05,7,Ci,1289,,27.4
165,格器,2019.7.3 19:00,24.4,,75,1,0.55,4,,722,19,25.4
165,格器,2019.7.3 20:00,23.3,,78,0.1,0.13,6,,664,19,24
165,格器,2019.7.3 21:00,22.5,,83,,,6,Ci,676,19,23.2
165,格器,2019.7.3 22:00,22.1,,89,,,8,,493,19,22.8
165,格器,2019.7.3 23:00,21.8,,92,,,7,,348,19,22.5
165,格器,2019.7.4 0:00,21.5,,92,,,7,Ci,396,19,22.1
165,格器,2019.7.4 1:00,21.3,,92,,,7,,383,19,21.9
165,格器,2019.7.4 2:00,21.1,,95,,,6,,272,19,21.7
165,格器,2019.7.4 3:00,20.9,,94,,,6,Sc,363,19,22.1
165,格器,2019.7.4 4:00,20.9,,92,,,7,Sc,449,19,22
165,格器,2019.7.4 5:00,20.5,,93,,,6,Sc,430,19,21.2
165,格器,2019.7.4 6:00,20.4,,94,0,0.04,5,Sc,305,19,21.3
165,格器,2019.7.4 7:00,21.1,,89,0.9,0.44,0,,436,19,22
165,格器,2019.7.4 8:00,21.9,,82,1,1.13,3,Sc,608,19,23.4
165,格器,2019.7.4 9:00,23.1,,72,1,1.87,3,Ci,965,19,26.3
165,格器,2019.7.4 10:00,24.6,,57,1,2.27,6,Ci,1908,19,30.2
165,格器,2019.7.4 11:00,25.5,,57,1,3.09,2,Ci,1906,,33.9
165,格器,2019.7.4 12:00,26.7,,59,1,3.23,3,Ci,1618,,34.8
165,格器,2019.7.4 13:00,27.4,,58,0.9,2.8,7,Ci,1894,,38
165,格器,2019.7.4 14:00,27.9,,58,1,3.53,6,Ci,1625,,38.9
165,格器,2019.7.4 15:00,27.4,,56,1,3.09,2,Ci,1802,,37.9
165,格器,2019.7.4 16:00,28,,54,1,2.63,2,Ci,1859,,36.1
165,格器,2019.7.4 17:00,27.5,,58,1,1.86,6,Ci,2000,,32.1
165,格器,2019.7.4 18:00,27.2,,60,0.9,0.95,6,Ci,1997,,28.6
165,格器,2019.7.4 19:00,25.7,,61,0.8,0.44,4,,2000,,26.3
165,格器,2019.7.4 20:00,24.5,,77,0,0.08,5,,1640,,24.8
165,格器,2019.7.4 21:00,23.3,,82,,,5,Ci,1146,,24
165,格器,2019.7.4 22:00,22.9,,83,,,9,,1103,,23.7
165,格器,2019.7.4 23:00,22.3,,81,,,10,,1281,,23.2
165,格器,2019.7.5 0:00,22.1,,83,,,8,Ci,1161,,23
165,格器,2019.7.5 1:00,21.8,,90,,,10,,560,19,22.8
165,格器,2019.7.5 2:00,21.8,,88,,,10,,617,19,22.7
165,格器,2019.7.5 3:00,21.6,,92,,,9,Ci,403,19,22.5
165,格器,2019.7.5 4:00,21.4,,92,,,8,Ci,440,19,22.3
165,格器,2019.7.5 5:00,21.4,,93,,,9,Ci,426,19,22.2
165,格器,2019.7.5 6:00,21.3,,90,0,0.02,9,Ci,522,19,22.3
165,格器,2019.7.5 7:00,21.7,,85,0,0.29,8,Ci,639,19,23.2
165,格器,2019.7.5 8:00,22.4,,80,0,0.68,8,Ci,798,19,24.6
165,格器,2019.7.5 9:00,23.3,,76,0,0.91,9,Ci,776,19,26.1
165,格器,2019.7.5 10:00,24.8,,72,0.5,1.46,8,Ci,753,19,30.2
165,格器,2019.7.5 11:00,27.8,,57,1,2.75,6,Ci,1133,19,34.9
165,格器,2019.7.5 12:00,29.3,,47,1,3.39,3,Ci,1020,,37.7
165,格器,2019.7.5 13:00,29.6,,56,1,3.25,2,ScCi,714,40,37.6
165,格器,2019.7.5 14:00,29.3,,55,0.9,2.59,3,Sc,1078,40,37.3
165,格器,2019.7.5 15:00,29.4,,56,0.9,2.45,5,ScCi,1101,,34.3
165,格器,2019.7.5 16:00,29.5,,52,0.9,2.23,1,Sc,1306,,37.1
165,格器,2019.7.5 17:00,29.2,,57,1,1.98,0,,1329,,34
165,格器,2019.7.5 18:00,27.8,,61,1,1.25,0,,1534,,29.5
165,格器,2019.7.5 19:00,26.7,,53,1,0.55,0,,1977,,26.9
165,格器,2019.7.5 20:00,25.2,,72,0.1,0.04,1,,1778,,25.5
165,格器,2019.7.5 21:00,24.1,,73,,,1,Ci,1642,,24.5
165,格器,2019.7.5 22:00,23.5,,75,,,2,,1507,,23.9
165,格器,2019.7.5 23:00,23.2,,78,,,1,,1137,,23.5
165,格器,2019.7.6 0:00,22.6,,85,,,1,Sc,707,19,23.1
165,格器,2019.7.6 1:00,22.6,,80,,,1,,751,19,22.8
165,格器,2019.7.6 2:00,22.3,,84,,,6,,830,19,22.8
165,格器,2019.7.6 3:00,21.8,,88,,,3,Sc,660,19,22.3
165,格器,2019.7.6 4:00,21.8,,90,,,0,,433,19,22.3
165,格器,2019.7.6 5:00,21.4,,92,,,0,,316,19,21.8
165,格器,2019.7.6 6:00,21.3,,94,0,0.03,0,,255,19,22
165,格器,2019.7.6 7:00,21.8,,91,0.5,0.32,1,Sc,316,19,23
165,格器,2019.7.6 8:00,24,,79,1,1.02,0,,501,19,24.7
165,格器,2019.7.6 9:00,25.8,,69,1,1.85,0,,726,4019,28.2
165,格器,2019.7.6 10:00,26.4,,65,1,2.5,0,,549,40,32.5
165,格器,2019.7.6 11:00,27.9,,61,1,2.96,0,,648,40,35.9
165,格器,2019.7.6 12:00,29.7,,43,1,3.39,0,,1972,40,39.5
165,格器,2019.7.6 13:00,31.1,,34,1,3.54,0,,2000,,42.7
165,格器,2019.7.6 14:00,30.9,,41,1,3.48,0,,1899,,44.1
165,格器,2019.7.6 15:00,30.9,,43,1,3.12,0,,1742,,43.7
165,格器,2019.7.6 16:00,30.3,,43,1,2.7,0,,1867,,42.1
165,格器,2019.7.6 17:00,29.8,,46,1,2.08,0,,1882,,36.6
165,格器,2019.7.6 18:00,29.6,,49,1,1.33,1,Ci,1937,,31.3
165,格器,2019.7.6 19:00,27.9,,64,1,0.63,0,,1541,,28.5
165,格器,2019.7.6 20:00,25,,72,0.2,0.08,0,,932,40,26.3
165,格器,2019.7.6 21:00,23.9,,76,,,1,Sc,737,40,25.1
165,格器,2019.7.6 22:00,23.3,,79,,,0,,678,40,24.1
165,格器,2019.7.6 23:00,23.1,,75,,,1,,1394,40,23.6
165,格器,2019.7.7 0:00,22.7,,80,,,4,Ci,1100,,23.2
165,格器,2019.7.7 1:00,22.1,,81,,,6,,1093,,22.7
165,格器,2019.7.7 2:00,21.8,,79,,,7,,1207,,22.4
165,格器,2019.7.7 3:00,21,,87,,,8,Ci,832,19,22.1
165,格器,2019.7.7 4:00,20.9,,90,,,8,Ci,538,19,21.9
165,格器,2019.7.7 5:00,21,,83,,,8,Ci,877,19,21.9
165,格器,2019.7.7 6:00,21.5,,73,0,0.01,9,ScAc,1385,19,21.8
165,格器,2019.7.7 7:00,21.9,,68,0.1,0.18,7,AcCi,1701,,21.7
165,格器,2019.7.7 8:00,23.5,,64,1,1.1,0,,1828,,23.6
165,格器,2019.7.7 9:00,24.8,,62,1,1.8,0,,1532,,27.2
165,格器,2019.7.7 10:00,26,,57,1,2.43,2,Ci,1866,,31.5
165,格器,2019.7.7 11:00,27.3,,53,1,2.7,6,Ci,1554,,35.1
165,格器,2019.7.7 12:00,28.2,,53,1,3.22,7,Ci,1450,,40.1
165,格器,2019.7.7 13:00,27.5,,52,0.3,1.96,7,Ci,1785,,33.9
165,格器,2019.7.7 14:00,27.7,,55,0.1,1.63,9,ScAc,1814,,32.9
165,格器,2019.7.7 15:00,26.9,,64,0.4,1.51,8,ScAc,1690,,32.1
165,格器,2019.7.7 16:00,24.1,,77,0,0.3,10,ScAs,1280,,27.7
165,格器,2019.7.7 17:00,23,0,79,0,0.08,10,StNs,1143,1,25.2
165,格器,2019.7.7 18:00,23.1,0,78,0,0.25,7,Sc,1416,1,24.9
165,格器,2019.7.7 19:00,23.3,,82,0,0.2,8,,1158,,24.8
165,格器,2019.7.7 20:00,22.9,,80,0,0,9,,1408,,24
165,格器,2019.7.7 21:00,22.4,,84,,,10,ScAs,1033,,23.6
165,格器,2019.7.7 22:00,22.5,0,70,,,10,StNs,2000,1,23.1
165,格器,2019.7.7 23:00,21.7,0.3,84,,,10,StNs,1573,1,22.8
165,格器,2019.7.8 0:00,21.1,0,88,,,10,StNs,1330,1,22.6
165,格器,2019.7.8 1:00,20.7,0,88,,,10,ScAs,1587,1,22.4
165,格器,2019.7.8 2:00,20.8,,85,,,9,,1758,,22.3
165,格器,2019.7.8 3:00,20.3,,91,,,5,Sc,1238,,21.6
165,格器,2019.7.8 4:00,20.1,,89,,,8,ScAc,1265,,21.3
165,格器,2019.7.8 5:00,19.8,,91,,,6,Ac,1070,,21.4
165,格器,2019.7.8 6:00,20.1,,87,0,0.03,8,ScAc,1040,,21.4
165,格器,2019.7.8 7:00,20.6,,85,0.5,0.31,7,Ac,920,19,22.6
165,格器,2019.7.8 8:00,21.2,,73,0.3,0.55,8,Ac,1709,19,23.6
165,格器,2019.7.8 9:00,22.2,,68,0.1,1.02,8,Ac,1810,,26.4
165,格器,2019.7.8 10:00,24.3,,60,1,2.51,5,Ac,1982,,31
165,格器,2019.7.8 11:00,25.6,,58,0.8,2.43,4,Ac,1764,,34.7
165,格器,2019.7.8 12:00,26.8,,53,0.8,2.88,5,Ci,1892,,39.9
165,格器,2019.7.8 13:00,27.3,,54,1,3.36,6,ScCi,1752,,42.3
165,格器,2019.7.8 14:00,27.7,,55,0.9,3.18,7,ScCi,1831,,42.9
165,格器,2019.7.8 15:00,27.1,,61,0.8,2.22,7,Sc,1718,,39
165,格器,2019.7.8 16:00,27.7,,61,0.7,2.01,7,Ac,1634,,39.5
165,格器,2019.7.8 17:00,26.7,,66,1,2.03,7,ScCi,1584,,36
165,格器,2019.7.8 18:00,25,,74,0.1,0.53,8,ScCi,1653,,30
165,格器,2019.7.8 19:00,24.7,,67,0.1,0.13,8,,2000,,28
165,格器,2019.7.8 20:00,23.2,,80,0,0.01,8,,1572,,26.3
165,格器,2019.7.8 21:00,22.8,,80,,,10,ScAs,1491,,25.5
165,格器,2019.7.8 22:00,22.5,,82,,,9,,1359,,24.8
165,格器,2019.7.8 23:00,22.2,,81,,,6,,1478,,23.9
165,格器,2019.7.9 0:00,21.9,,86,,,4,Sc,1068,,23.2
165,格器,2019.7.9 1:00,21.5,,87,,,5,,1070,,22.7
165,格器,2019.7.9 2:00,21.1,,85,,,3,,1069,,22.3
165,格器,2019.7.9 3:00,21.1,,86,,,10,ScAs,1466,,22.8
165,格器,2019.7.9 4:00,21,,88,,,10,ScAs,1476,,22.9
165,格器,2019.7.9 5:00,21,,88,,,10,ScAs,1461,,22.8
165,格器,2019.7.9 6:00,21,,90,0,0.02,8,Sc,1119,,22.7
165,格器,2019.7.9 7:00,21.3,,89,0,0.19,7,ScAc,1062,,23.6
165,格器,2019.7.9 8:00,22.1,,81,0.3,0.63,8,Ac,1422,,25.2
165,格器,2019.7.9 9:00,23.1,,77,0.7,1.45,8,ScAc,1619,,27.3
165,格器,2019.7.9 10:00,24.4,,70,0.3,1.73,8,ScAc,1714,,30.9
165,格器,2019.7.9 11:00,24.5,,72,0.2,1.24,8,ScCi,1587,,28.1
165,格器,2019.7.9 12:00,24.4,,71,0.2,1.05,8,ScCi,1666,,28.2
165,格器,2019.7.9 13:00,24.5,,74,0.3,1.46,9,ScCi,1581,,28.8
165,格器,2019.7.9 14:00,24.1,0,73,0,0.6,9,ScCi,1293,4,28.4
165,格器,2019.7.9 15:00,24,0,76,0,0.29,8,CuSc,1022,4,26.3
165,格器,2019.7.9 16:00,25.3,0,70,0.3,1.43,10,As,1011,4,32.9
165,格器,2019.7.9 17:00,24.5,,72,0,0.73,10,ScAs,1621,,27.7
165,格器,2019.7.9 18:00,24.5,,77,0,0.66,8,AcCi,1144,,27.5
165,格器,2019.7.9 19:00,24.1,,75,0.2,0.36,8,,1718,,25.8
165,格器,2019.7.9 20:00,23.6,,81,0,0.09,8,,1320,,24.8
165,格器,2019.7.9 21:00,23.1,,78,,,8,ScAc,1116,,24.4
165,格器,2019.7.9 22:00,23,,79,,,10,,1435,,24.1
165,格器,2019.7.9 23:00,22.8,0,82,,,8,CuSc,1160,4,23.8
165,格器,2019.7.10 0:00,22.4,0.7,89,,,9,CuSc,601,1904,23.5
165,格器,2019.7.10 1:00,21.9,0,89,,,9,Sc,664,1904,23.2
165,格器,2019.7.10 2:00,21.9,,92,,,10,,395,19,23
165,格器,2019.7.10 3:00,22,,81,,,10,As,944,19,22.8
165,格器,2019.7.10 4:00,21.8,,82,,,10,ScAs,926,19,22.8
165,格器,2019.7.10 5:00,21.6,,90,,,10,ScAs,634,19,22.9
165,格器,2019.7.10 6:00,21.6,,84,0,0,10,ScAs,917,19,22.8
165,格器,2019.7.10 7:00,21.9,,76,0,0.07,10,ScAs,1295,19,22.9
165,格器,2019.7.10 8:00,22.2,0,74,0,0.26,10,StNs,1313,1,23.7
165,格器,2019.7.10 9:00,22.2,0,79,0,0.34,10,StNs,1154,1,23.9
165,格器,2019.7.10 10:00,22.1,1.3,87,0,0.49,10,StNs,640,1901,24.6
165,格器,2019.7.10 11:00,21.6,0.7,91,0,0.41,10,StNs,500,1901,24.4
165,格器,2019.7.10 12:00,21.3,2.1,95,0,0.44,10,StNs,306,1901,24.8
165,格器,2019.7.10 13:00,21.3,3.4,95,0,0.67,10,StNs,343,1901,25.1
165,格器,2019.7.10 14:00,21.5,2.2,93,0,0.75,10,StNs,487,1901,25.3
165,格器,2019.7.10 15:00,21.3,3,95,0,0.33,10,StNs,457,1901,24.3
165,格器,2019.7.10 16:00,21.3,4.2,93,0,0.56,10,StNs,795,1901,24.8
165,格器,2019.7.10 17:00,21.7,2.7,94,0,0.57,10,StNs,965,1901,24.8
165,格器,2019.7.10 18:00,21.6,1.1,94,0,0.33,10,StNs,816,1901,24.3
165,格器,2019.7.10 19:00,21.4,0.3,95,0,0.16,10,StNs,1467,1901,23.6
165,格器,2019.7.10 20:00,21.1,0.3,93,0,0.01,10,StNs,1893,1,22.9
165,格器,2019.7.10 21:00,21,0,93,,,10,ScAs,2000,1,22.7
165,格器,2019.7.10 22:00,21.1,,94,,,7,,1351,,22.6
165,格器,2019.7.10 23:00,21.1,,94,,,8,,1366,,22.5
165,格器,2019.7.11 0:00,21.3,,91,,,10,ScAs,2000,,22.5
165,格器,2019.7.11 1:00,21,,92,,,8,,1480,,22.3
165,格器,2019.7.11 2:00,20.8,,95,,,7,,1230,,22.3
165,格器,2019.7.11 3:00,20.6,,95,,,8,ScAc,1714,,22.2
165,格器,2019.7.11 4:00,20.6,,95,,,8,Sc,2000,,21.7
165,格器,2019.7.11 5:00,20.6,,93,,,8,Sc,2000,,21.8
165,格器,2019.7.11 6:00,20.8,,94,0,0.01,7,Sc,1983,,22
165,格器,2019.7.11 7:00,20.9,,92,0,0.09,7,Sc,1937,,22.3
165,格器,2019.7.11 8:00,21,,90,0,0.28,8,Sc,1883,,22.9
165,格器,2019.7.11 9:00,21.6,,86,0,0.66,10,ScAs,2000,,24.8
165,格器,2019.7.11 10:00,22.2,,83,0.1,1.48,9,Sc,1957,,26.5
165,格器,2019.7.11 11:00,22.6,,80,0.4,1.9,8,Sc,2000,,30.1
165,格器,2019.7.11 12:00,22.7,,80,0.2,1.96,9,Sc,1978,,29.8
165,格器,2019.7.11 13:00,22.7,,83,0.1,1.67,9,Sc,1955,,28.2
165,格器,2019.7.11 14:00,23.3,,79,0,2,9,Sc,2000,,29.3
165,格器,2019.7.11 15:00,23.4,,78,0,1.76,9,Sc,2000,,29.2
165,格器,2019.7.11 16:00,23.6,,78,0.2,1.75,7,Sc,2000,,29.1
165,格器,2019.7.11 17:00,23.2,,80,0.1,1.2,6,Sc,2000,,27.8
165,格器,2019.7.11 18:00,22.2,,87,0.1,0.64,8,Sc,1998,,25.7
165,格器,2019.7.11 19:00,21.9,,87,0,0.28,1,,2000,,24.4
165,格器,2019.7.11 20:00,21.6,,88,0,0.07,0,,2000,,23.5
165,格器,2019.7.11 21:00,21.6,,89,,,5,Sc,2000,,23.2
165,格器,2019.7.11 22:00,21.5,,88,,,0,,2000,,23
165,格器,2019.7.11 23:00,21.3,,88,,,7,,2000,,22.8
165,格器,2019.7.12 0:00,20.9,,91,,,4,Sc,2000,,22.1
165,格器,2019.7.12 1:00,20.5,,91,,,2,,2000,,21.6
165,格器,2019.7.12 2:00,20.3,,91,,,3,,2000,,21.3
165,格器,2019.7.12 3:00,20.3,,94,,,5,ScAc,2000,,21.5
165,格器,2019.7.12 4:00,20.2,,96,,,5,Sc,1969,,21.4
165,格器,2019.7.12 5:00,20,,97,,,6,Sc,1710,,21.5
165,格器,2019.7.12 6:00,20.2,,94,0,0.02,8,Sc,2000,,22
165,格器,2019.7.12 7:00,20.7,,89,0.2,0.3,8,Sc,2000,,22.9
165,格器,2019.7.12 8:00,21.6,,83,0.7,0.82,8,Sc,2000,,24.4
165,格器,2019.7.12 9:00,22.8,,75,1,1.65,2,Sc,2000,,26.7
165,格器,2019.7.12 10:00,23.4,,72,1,2.46,3,Sc,2000,,30.8
165,格器,2019.7.12 11:00,24.2,,70,1,2.97,3,Sc,2000,,34.1
165,格器,2019.7.12 12:00,24.8,,67,1,3.06,6,ScCi,2000,,36.5
165,格器,2019.7.12 13:00,25.5,,66,1,3.13,7,Ci,2000,,36.9
165,格器,2019.7.12 14:00,26,,63,1,3.25,6,Ci,2000,,38.6
165,格器,2019.7.12 15:00,26.1,,65,1,2.96,6,Ci,2000,,38.2
165,格器,2019.7.12 16:00,25.9,,71,0.8,2.17,7,ScCi,2000,,33
165,格器,2019.7.12 17:00,25.6,,73,0.6,1.4,8,Ci,2000,,30.5
165,格器,2019.7.12 18:00,24.7,,76,0,0.6,9,ScCi,1989,,28.1
165,格器,2019.7.12 19:00,24.1,,78,0,0.22,10,,1998,,26.3
165,格器,2019.7.12 20:00,23.6,,80,0,0.04,10,,1419,,25.2
165,格器,2019.7.12 21:00,22.5,,84,,,9,Ci,1523,,24.5
165,格器,2019.7.12 22:00,22.2,,86,,,10,,1269,,24.1
165,格器,2019.7.12 23:00,22.1,,87,,,9,,1336,,23.6
165,格器,2019.7.13 0:00,21.9,,87,,,9,ScCi,1010,,23.5
165,格器,2019.7.13 1:00,21.9,,86,,,9,,1174,,23.4
165,格器,2019.7.13 2:00,21.9,,84,,,10,,1398,,23.2
165,格器,2019.7.13 3:00,21.9,,85,,,9,ScCi,985,19,23.2
165,格器,2019.7.13 4:00,21.8,,84,,,9,AcCi,1349,19,22.9
165,格器,2019.7.13 5:00,21.7,0,87,,,10,StNs,855,1901,22.9
165,格器,2019.7.13 6:00,21.5,0,92,0,0,10,StNs,470,1901,22.8
165,格器,2019.7.13 7:00,21.6,0.1,90,0,0.05,10,StNs,653,1901,23
165,格器,2019.7.13 8:00,21.6,0.3,84,0,0.3,10,StNs,1403,1901,24
165,格器,2019.7.13 9:00,22,0,86,0,0.45,10,StNs,837,1901,25
165,格器,2019.7.13 10:00,22.6,0,84,0,0.82,10,ScAs,794,1901,25.7
165,格器,2019.7.13 11:00,23.2,,80,0,1.29,10,ScAs,811,19,28
