지점,지점명,일시,기온(°C),강수량(mm),습도(%),일조(hr),일사(MJ/m2),전운량(10분위),운형(운형약어),시정(10m),현상번호(국내식),지면온도(°C)
259,강진군,2019-04-20 19:00,16.3,,64,.5,.06,1,,1114,,15.2
259,강진군,2019-04-20 20:00,15.1,,69,0,.03,0,,1392,,14.2
259,강진군,2019-04-20 21:00,14,,76,,,0,,1237,,13.4
259,강진군,2019-04-20 22:00,12.4,,83,,,0,,1650,,12.7
259,강진군,2019-04-20 23:00,11.8,,86,,,0,,1514,,12.1
259,강진군,2019-04-21 00:00,11.2,,88,,,0,,1564,,11.8
259,강진군,2019-04-21 01:00,11.3,,89,,,0,,1341,,11.4
259,강진군,2019-04-21 02:00,10.9,,92,,,0,,1374,,11
259,강진군,2019-04-21 03:00,10.7,,93,,,0,,1341,,10.5
259,강진군,2019-04-21 04:00,10.7,,93,,,0,,1068,,10.4
259,강진군,2019-04-21 05:00,9.8,,93,,,0,,1724,,10
259,강진군,2019-04-21 06:00,9.3,,94,0,.31,2,,1155,,9.7
259,강진군,2019-04-21 07:00,10.7,,93,.2,.42,4,,1158,,10.7
259,강진군,2019-04-21 08:00,13.6,,82,.9,.97,3,,1089,,13.1
259,강진군,2019-04-21 09:00,17.6,,68,1,1.49,6,,1424,,17.9
259,강진군,2019-04-21 10:00,21.3,,53,.7,1.58,8,,1435,,21.8
259,강진군,2019-04-21 11:00,20.9,,49,.5,1.66,10,,1290,,22.7
259,강진군,2019-04-21 12:00,20.8,,50,.1,1.03,9,,1297,,21.8
259,강진군,2019-04-21 13:00,22.2,,46,.1,1.51,9,,1386,,24.6
259,강진군,2019-04-21 14:00,23.4,,46,.6,1.59,8,,1379,,25.2
259,강진군,2019-04-21 15:00,23.6,,45,.2,1.25,10,,1077,,24
259,강진군,2019-04-21 16:00,23.6,,51,0,.61,10,,1102,,22
259,강진군,2019-04-21 17:00,22.8,,52,.4,.69,9,,1131,,21
259,강진군,2019-04-21 18:00,21.4,,55,0,.13,10,,1159,,19
259,강진군,2019-04-21 19:00,19.9,,59,0,0,10,,1289,,17.7
259,강진군,2019-04-21 20:00,19.1,,59,0,0,10,,1362,,16.5
259,강진군,2019-04-21 21:00,18.3,,61,,,10,,1417,,15.6
259,강진군,2019-04-21 22:00,17.1,,66,,,9,,1419,,15.2
259,강진군,2019-04-21 23:00,16,,71,,,10,,1419,,14.5
259,강진군,2019-04-22 00:00,15.4,,74,,,10,,1472,,14.1
259,강진군,2019-04-22 01:00,14.8,,77,,,8,,1433,,13.6
259,강진군,2019-04-22 02:00,13.7,,82,,,5,,1461,,12.9
259,강진군,2019-04-22 03:00,13.3,,83,,,0,,1364,,12.5
259,강진군,2019-04-22 04:00,12.4,,87,,,0,,1650,,11.9
259,강진군,2019-04-22 05:00,11.9,,88,,,1,,1615,,11.7
259,강진군,2019-04-22 06:00,11.8,,89,0,.25,0,,1646,,11.5
259,강진군,2019-04-22 07:00,12.8,,86,.7,.44,1,,1333,,12.1
259,강진군,2019-04-22 08:00,17.2,,72,1,.99,3,,1323,,14.1
259,강진군,2019-04-22 09:00,19.3,,65,1,1.44,0,,1304,,19.4
259,강진군,2019-04-22 10:00,21,,58,1,1.83,0,,1319,,22.5
259,강진군,2019-04-22 11:00,21.9,,56,1,2.47,1,,1202,,25.5
259,강진군,2019-04-22 12:00,23.1,,55,1,2.69,0,,1212,,28.1
259,강진군,2019-04-22 13:00,23.6,,52,1,2.76,0,,1240,,28.5
259,강진군,2019-04-22 14:00,24.4,,47,1,2.7,3,,1250,,29.4
259,강진군,2019-04-22 15:00,24.4,,46,1,2.31,5,,1239,,28
259,강진군,2019-04-22 16:00,22.4,,52,1,1.55,7,,1011,,23.4
259,강진군,2019-04-22 17:00,22.5,,48,1,1.3,7,,994,,22.2
259,강진군,2019-04-22 18:00,21.3,,51,.8,.44,7,,1082,,20
259,강진군,2019-04-22 19:00,19.9,,54,0,.02,8,,1197,,17.9
259,강진군,2019-04-22 20:00,18.3,,62,0,0,10,,1337,,16.8
259,강진군,2019-04-22 21:00,16.3,,70,,,9,,1342,,15.9
259,강진군,2019-04-22 22:00,16.2,,69,,,10,,2083,,15.1
259,강진군,2019-04-22 23:00,15.9,,72,,,10,,1962,,15
259,강진군,2019-04-23 00:00,15.4,,76,,,10,,1710,,14.7
259,강진군,2019-04-23 01:00,15.1,,77,,,10,,1643,,14.3
259,강진군,2019-04-23 02:00,14.7,,81,,,10,,1705,,14.3
259,강진군,2019-04-23 03:00,14.2,,83,,,10,,1516,,14
259,강진군,2019-04-23 04:00,14.3,,82,,,9,,1776,,13.7
259,강진군,2019-04-23 05:00,14,,83,,,9,,1278,,13.3
259,강진군,2019-04-23 06:00,15.4,,70,0,.15,8,,1956,,13
259,강진군,2019-04-23 07:00,15.5,,71,0,.22,10,,1488,,13.8
259,강진군,2019-04-23 08:00,15.9,,71,0,.31,10,,1615,,14.8
259,강진군,2019-04-23 09:00,17.2,,59,0,.32,10,,1603,,15.8
259,강진군,2019-04-23 10:00,16.4,0,68,0,.33,10,,1831,,15.8
259,강진군,2019-04-23 11:00,15.6,.5,78,0,.33,10,,1934,,16.2
259,강진군,2019-04-23 12:00,14.9,1.5,84,0,.35,10,,1556,,16.1
259,강진군,2019-04-23 13:00,14.8,1.5,89,0,.4,10,,1511,,16.1
259,강진군,2019-04-23 14:00,15.9,0,87,0,.47,10,,2487,,17
259,강진군,2019-04-23 15:00,16,.5,89,0,.49,9,,907,,17
259,강진군,2019-04-23 16:00,16.3,.5,84,0,.36,10,,1962,,16.6
259,강진군,2019-04-23 17:00,15.9,.5,89,0,.28,10,,1768,,16.4
259,강진군,2019-04-23 18:00,15.7,,93,0,.13,10,,895,,15.9
259,강진군,2019-04-23 19:00,15.9,,92,0,.1,6,,1127,,15.7
259,강진군,2019-04-23 20:00,15.7,,94,0,.08,2,,912,,15.5
259,강진군,2019-04-23 21:00,15.9,,93,,,4,,835,,15.4
259,강진군,2019-04-23 22:00,15.8,,93,,,2,,1202,,15.4
259,강진군,2019-04-23 23:00,15.8,.5,93,,,9,,1609,,15.4
259,강진군,2019-04-24 00:00,16,,92,,,5,,1470,,15.3
259,강진군,2019-04-24 01:00,15.9,,93,,,7,,1348,,15.3
259,강진군,2019-04-24 02:00,16.1,,93,,,6,,1645,,15.4
259,강진군,2019-04-24 03:00,16.2,,93,,,9,,1618,,15.4
259,강진군,2019-04-24 04:00,16.3,,93,,,9,,1722,,15.5
259,강진군,2019-04-24 05:00,16.5,,93,,,6,,1636,,15.5
259,강진군,2019-04-24 06:00,16.4,,94,0,.06,6,,962,,15.5
259,강진군,2019-04-24 07:00,16.5,,95,0,.11,4,,1120,,15.9
259,강진군,2019-04-24 08:00,17.1,,92,0,.26,8,,1190,,16.9
259,강진군,2019-04-24 09:00,17.5,,92,0,.31,8,,830,,17.8
259,강진군,2019-04-24 10:00,19.4,,82,0,.95,9,,1157,,20.9
259,강진군,2019-04-24 11:00,19.3,,82,0,.39,9,,1319,,20.5
259,강진군,2019-04-24 12:00,18.6,,87,0,.16,9,,1271,,18.8
259,강진군,2019-04-24 13:00,18.3,,88,0,.19,9,,1409,,18.5
259,강진군,2019-04-24 14:00,18.2,,90,0,.27,9,,1590,,18.6
259,강진군,2019-04-24 15:00,17.1,,91,0,.19,9,,1673,,18
259,강진군,2019-04-24 16:00,19,,87,0,.41,9,,935,,19.7
259,강진군,2019-04-24 17:00,19,,84,0,.43,8,,1419,,19.4
259,강진군,2019-04-24 18:00,18.2,,86,0,.06,8,,1547,,18.4
259,강진군,2019-04-24 19:00,16.8,,90,0,.02,7,,1355,,17.3
259,강진군,2019-04-24 20:00,16,,91,0,.04,9,,1421,,16.6
259,강진군,2019-04-24 21:00,15.9,,91,,,9,,1334,,16.2
259,강진군,2019-04-24 22:00,15.7,,91,,,9,,1514,,15.3
259,강진군,2019-04-24 23:00,15.4,,90,,,8,,1800,,15.1
259,강진군,2019-04-25 00:00,15,,92,,,8,,1063,,15
259,강진군,2019-04-25 01:00,14.6,,93,,,8,,660,,14.1
259,강진군,2019-04-25 02:00,14.5,,94,,,8,,667,,14.3
259,강진군,2019-04-25 03:00,14.5,,94,,,9,,727,,14.6
259,강진군,2019-04-25 04:00,14.4,,94,,,9,,645,,14.6
259,강진군,2019-04-25 05:00,14.2,,94,,,8,,573,,14.1
259,강진군,2019-04-25 06:00,14.1,,95,0,.16,10,,419,,14
259,강진군,2019-04-25 07:00,14.4,,94,0,.22,,,648,,14.6
259,강진군,2019-04-25 08:00,14.8,,95,0,.22,,,503,,15
259,강진군,2019-04-25 09:00,15.8,.2,92,0,.29,10,,855,,15.6
259,강진군,2019-04-25 10:00,16.5,,83,0,.31,10,,2358,,16.2
259,강진군,2019-04-25 11:00,15.8,,89,0,.32,10,,1429,,16.2
259,강진군,2019-04-25 12:00,15.5,,88,0,.42,10,,1309,,16.7
259,강진군,2019-04-25 13:00,16.3,,84,0,.55,10,,1570,,17.3
259,강진군,2019-04-25 14:00,16.2,,79,0,.69,10,,1352,,18.2
259,강진군,2019-04-25 15:00,15.4,,81,0,.48,10,,1580,,16.7
259,강진군,2019-04-25 16:00,15.5,,80,0,.27,10,,1802,,15.7
259,강진군,2019-04-25 17:00,15.2,,80,0,.27,10,,1513,,15.8
259,강진군,2019-04-25 18:00,15.1,,82,0,.21,9,,1887,,15.3
259,강진군,2019-04-25 19:00,14.7,,83,0,.15,10,,1800,,14.8
259,강진군,2019-04-25 20:00,14.2,,84,0,.14,10,,1706,,14.3
259,강진군,2019-04-25 21:00,13.9,,85,,,9,,1610,,14.1
259,강진군,2019-04-25 22:00,13.8,,84,,,10,,1666,,13.8
259,강진군,2019-04-25 23:00,13,.2,91,,,6,,535,,13.8
259,강진군,2019-04-26 00:00,12.6,.4,94,,,10,,655,,13.8
259,강진군,2019-04-26 01:00,12.5,.5,93,,,10,,764,,13.6
259,강진군,2019-04-26 02:00,11.5,,87,,,9,,2309,,12.9
259,강진군,2019-04-26 03:00,10.7,,88,,,9,,2849,,12.4
259,강진군,2019-04-26 04:00,10.4,,85,,,10,,4152,,12
259,강진군,2019-04-26 05:00,10.2,,79,,,9,,1730,,11.4
259,강진군,2019-04-26 06:00,10.2,,79,0,.31,9,,1748,,11.3
259,강진군,2019-04-26 07:00,10.2,,76,0,.35,9,,1693,,11.4
259,강진군,2019-04-26 08:00,10.2,,76,0,.43,9,,1950,,12
259,강진군,2019-04-26 09:00,10,,77,0,.53,10,,1837,,12.1
259,강진군,2019-04-26 10:00,10.8,,73,0,.83,10,,1803,,13.6
259,강진군,2019-04-26 11:00,11,,70,0,.74,10,,1884,,13.2
259,강진군,2019-04-26 12:00,11.3,,76,0,.97,10,,1717,,15.2
259,강진군,2019-04-26 13:00,11,,75,0,.74,10,,1800,,14
259,강진군,2019-04-26 14:00,10.7,,80,0,.54,10,,1543,,13.4
259,강진군,2019-04-26 15:00,10.8,,81,0,.61,10,,1988,,13.5
259,강진군,2019-04-26 16:00,11,,77,0,.58,10,,1406,,13.2
259,강진군,2019-04-26 17:00,9.9,,81,0,.37,10,,1333,,12.4
259,강진군,2019-04-26 18:00,10,,77,0,.45,9,,1322,,12.3
259,강진군,2019-04-26 19:00,9.8,,77,0,.35,9,,1472,,11.4
259,강진군,2019-04-26 20:00,9.5,,78,0,.32,9,,1742,,11.1
259,강진군,2019-04-26 21:00,9.3,,81,,,10,,1322,,10.9
259,강진군,2019-04-26 22:00,9.3,,85,,,9,,1424,,10.9
259,강진군,2019-04-26 23:00,9,,86,,,8,,1158,,10.3
259,강진군,2019-04-27 00:00,9.6,,83,,,9,,1223,,10.7
259,강진군,2019-04-27 01:00,9.5,,82,,,9,,1292,,10.6
259,강진군,2019-04-27 02:00,9,,87,,,0,,1248,,10.4
259,강진군,2019-04-27 03:00,8.2,,90,,,7,,1236,,9.3
259,강진군,2019-04-27 04:00,8,,88,,,5,,1379,,8.6
259,강진군,2019-04-27 05:00,6.3,,92,,,9,,1298,,7.8
259,강진군,2019-04-27 06:00,6.5,,92,0,.38,8,,1251,,7.5
259,강진군,2019-04-27 07:00,8.2,,89,.7,.78,7,,1053,,8.3
259,강진군,2019-04-27 08:00,10.2,,80,.7,1.15,0,,918,,10.7
259,강진군,2019-04-27 09:00,13,,66,1,1.89,2,,1066,,15.9
259,강진군,2019-04-27 10:00,14.4,,55,1,2.42,8,,1030,,20.6
259,강진군,2019-04-27 11:00,15.1,,55,1,2.69,7,,1022,,25.3
259,강진군,2019-04-27 12:00,17,,45,1,3.18,4,,973,,27.7
259,강진군,2019-04-27 13:00,18.1,,48,1,3.05,0,,957,,28.3
259,강진군,2019-04-27 14:00,19,,44,1,3.02,4,,934,,28.9
259,강진군,2019-04-27 15:00,17.7,,39,1,2.17,7,,972,,23.4
259,강진군,2019-04-27 16:00,15.7,,53,.1,.97,10,,715,,18.4
259,강진군,2019-04-27 17:00,14.6,,57,.1,.85,10,,720,,16.6
259,강진군,2019-04-27 18:00,13.3,,60,0,.41,10,,879,,14.2
259,강진군,2019-04-27 19:00,12.3,,64,0,.27,10,,989,,13.1
259,강진군,2019-04-27 20:00,11.7,,68,0,.25,10,,967,,12.5
259,강진군,2019-04-27 21:00,10.6,,73,,,8,,1055,,11.9
259,강진군,2019-04-27 22:00,10.2,,77,,,10,,1120,,11.4
259,강진군,2019-04-27 23:00,9.3,,81,,,10,,1177,,10.9
259,강진군,2019-04-28 00:00,8.3,,86,,,8,,1289,,10.1
259,강진군,2019-04-28 01:00,7.9,,88,,,6,,1413,,9.5
259,강진군,2019-04-28 02:00,7.7,,89,,,7,,1460,,9.2
259,강진군,2019-04-28 03:00,7.1,,90,,,9,,1483,,9
259,강진군,2019-04-28 04:00,6.6,,92,,,7,,1601,,8.6
259,강진군,2019-04-28 05:00,7.2,,90,,,10,,1588,,9
259,강진군,2019-04-28 06:00,7.3,,90,0,.37,10,,1511,,9.2
259,강진군,2019-04-28 07:00,9,,83,0,.4,10,,1317,,10
259,강진군,2019-04-28 08:00,10.4,,78,0,.52,10,,1107,,11.1
259,강진군,2019-04-28 09:00,11,,76,0,.49,10,,1008,,12
259,강진군,2019-04-28 10:00,11.9,,72,0,.66,9,,1315,,13.3
259,강진군,2019-04-28 11:00,12.2,.5,69,0,.64,10,,1292,,13.9
259,강진군,2019-04-28 12:00,12.4,0,66,0,.69,10,,1284,,14.4
259,강진군,2019-04-28 13:00,12.7,,65,0,.73,10,,908,,14.5
259,강진군,2019-04-28 14:00,14.8,,51,0,1.13,10,,776,,17.3
259,강진군,2019-04-28 15:00,15.9,,38,0,1.61,8,,875,,19.4
259,강진군,2019-04-28 16:00,15.8,,44,0,1.3,7,,710,,18.7
259,강진군,2019-04-28 17:00,15.1,,51,0,.96,10,,765,,16.6
259,강진군,2019-04-28 18:00,14.7,,56,0,.51,9,,767,,15.5
259,강진군,2019-04-28 19:00,13.8,,58,0,.26,5,,795,,14
259,강진군,2019-04-28 20:00,13.2,,63,0,.2,7,,879,,13.4
259,강진군,2019-04-28 21:00,13.1,,63,,,9,,874,,13.2
259,강진군,2019-04-28 22:00,12.8,,69,,,8,,874,,13
259,강진군,2019-04-28 23:00,12.8,,70,,,5,,897,,12.9
259,강진군,2019-04-29 00:00,12.7,,68,,,5,,908,,12.6
259,강진군,2019-04-29 01:00,12.6,,69,,,7,,936,,12.4
259,강진군,2019-04-29 02:00,12.1,,67,,,6,,1067,,12.3
259,강진군,2019-04-29 03:00,11.6,,75,,,7,,939,,12.2
259,강진군,2019-04-29 04:00,11.5,,78,,,0,,905,,12.2
259,강진군,2019-04-29 05:00,11.9,0,78,,,5,,1343,,12.1
259,강진군,2019-04-29 06:00,11.8,,81,0,.29,5,,741,,12.2
259,강진군,2019-04-29 07:00,11.5,1,86,0,.33,10,,707,,12.4
259,강진군,2019-04-29 08:00,11.5,2,91,0,.34,10,,601,,12.5
259,강진군,2019-04-29 09:00,11.8,0,90,0,.36,10,,796,,12.7
259,강진군,2019-04-29 10:00,11.8,.5,93,0,.42,10,,400,,13.2
259,강진군,2019-04-29 11:00,12.2,0,90,0,.44,10,,858,,13.2
259,강진군,2019-04-29 12:00,11.9,2,92,0,.47,10,,779,,13.4
259,강진군,2019-04-29 13:00,12.2,4,94,0,.36,10,,240,,13.3
259,강진군,2019-04-29 14:00,12.5,2,94,0,.54,10,,823,,14
259,강진군,2019-04-29 15:00,12.6,.5,95,0,.38,10,,863,,14.1
259,강진군,2019-04-29 16:00,12.8,8.5,95,0,.34,10,,277,,13.7
259,강진군,2019-04-29 17:00,13.1,3,94,0,.35,10,,1414,,13.8
259,강진군,2019-04-29 18:00,13.7,1.5,91,0,.34,10,,1548,,13.9
259,강진군,2019-04-29 19:00,13.6,.5,92,0,.28,10,,2040,,13.7
259,강진군,2019-04-29 20:00,13.4,1.5,95,0,.24,4,,940,,13.5
259,강진군,2019-04-29 21:00,13.5,1,95,,,0,,1217,,13.5
259,강진군,2019-04-29 22:00,13.6,0,95,,,4,,806,,13.4
259,강진군,2019-04-29 23:00,13.7,0,95,,,6,,854,,13.4
259,강진군,2019-04-30 00:00,13.6,0,95,,,0,,819,,13.4
259,강진군,2019-04-30 01:00,13.4,.1,95,,,0,,692,,13.3
259,강진군,2019-04-30 02:00,13.3,,95,,,0,,446,,13.3
259,강진군,2019-04-30 03:00,13.3,.1,95,,,5,,167,,13.3
259,강진군,2019-04-30 04:00,13.4,.3,94,,,5,,271,,13.3
259,강진군,2019-04-30 05:00,13.3,,94,,,5,,265,,13.2
259,강진군,2019-04-30 06:00,13,,94,0,.26,7,,705,,13
259,강진군,2019-04-30 07:00,13.4,,94,0,.38,10,,625,,13.8
259,강진군,2019-04-30 08:00,14.7,,91,.2,.88,10,,694,,15.6
259,강진군,2019-04-30 09:00,15.8,,85,.1,1.12,10,,976,,18.1
259,강진군,2019-04-30 10:00,17.1,,79,.1,1.1,9,,929,,19.9
259,강진군,2019-04-30 11:00,17,,81,0,.53,10,,696,,18.9
259,강진군,2019-04-30 12:00,17.8,,78,0,.82,9,,871,,19.7
259,강진군,2019-04-30 13:00,19.2,,69,0,.94,9,,849,,21.5
259,강진군,2019-04-30 14:00,18.8,,69,.1,.77,10,,914,,20.9
259,강진군,2019-04-30 15:00,19.2,,70,0,.98,10,,1041,,21.4
259,강진군,2019-04-30 16:00,18.8,,69,0,.43,10,,988,,20.1
259,강진군,2019-04-30 17:00,18.8,,72,0,.35,9,,1188,,19
259,강진군,2019-04-30 18:00,16.8,,79,.6,.56,7,,1628,,17.6
259,강진군,2019-04-30 19:00,17.1,,78,.4,.24,3,,1572,,16.7
259,강진군,2019-04-30 20:00,15.3,,84,0,.09,4,,1083,,14.8
259,강진군,2019-04-30 21:00,13.7,,88,,,0,,1013,,13.8
259,강진군,2019-04-30 22:00,13,,89,,,5,,1260,,13.1
259,강진군,2019-04-30 23:00,12.5,,88,,,6,,1048,,12.5
259,강진군,2019-05-01 00:00,11.5,,90,,,7,,1022,,12
259,강진군,2019-05-01 01:00,11.5,,88,,,8,,1124,,11.8
259,강진군,2019-05-01 02:00,11.2,,84,,,9,,1547,,11.4
259,강진군,2019-05-01 03:00,11.4,,81,,,10,,2041,,11.5
259,강진군,2019-05-01 04:00,11.6,,80,,,10,,1729,,11.4
259,강진군,2019-05-01 05:00,11.2,,79,,,9,,2064,,11
259,강진군,2019-05-01 06:00,11.6,,75,0,.32,10,,2113,,11
259,강진군,2019-05-01 07:00,11.9,,69,0,.39,9,,2354,,11.6
259,강진군,2019-05-01 08:00,13.3,,61,0,.81,9,,1879,,13.3
259,강진군,2019-05-01 09:00,14.9,,56,.3,1.23,8,,1502,,15.6
259,강진군,2019-05-01 10:00,16.9,,50,.6,1.46,8,,1581,,18.5
259,강진군,2019-05-01 11:00,18.9,,46,1,2.12,8,,1314,,23.2
259,강진군,2019-05-01 12:00,19.6,,48,1,2.47,7,,1348,,25.3
259,강진군,2019-05-01 13:00,20.2,,52,1,2.75,5,,1186,,26.9
259,강진군,2019-05-01 14:00,20.2,,60,1,2.77,3,,1128,,26.8
259,강진군,2019-05-01 15:00,19.5,,59,1,2.48,0,,1161,,25.9
259,강진군,2019-05-01 16:00,18.3,,62,1,1.93,0,,1507,,24.3
259,강진군,2019-05-01 17:00,18,,64,1,1.38,0,,1406,,21
259,강진군,2019-05-01 18:00,17,,67,1,.81,0,,1012,,17.7
259,강진군,2019-05-01 19:00,14.9,,73,.7,.23,0,,902,,15.4
259,강진군,2019-05-01 20:00,13.2,,77,0,.13,7,,865,,13.6
259,강진군,2019-05-01 21:00,11.9,,81,,,6,,979,,12.7
259,강진군,2019-05-01 22:00,11.1,,81,,,4,,1115,,11.8
259,강진군,2019-05-01 23:00,10.9,,76,,,2,,1513,,11
259,강진군,2019-05-02 00:00,11,,73,,,0,,1999,,10.6
259,강진군,2019-05-02 01:00,11.2,,71,,,0,,2223,,10.3
259,강진군,2019-05-02 02:00,9.9,,77,,,0,,1468,,9.9
259,강진군,2019-05-02 03:00,9.8,,77,,,0,,1497,,9.4
259,강진군,2019-05-02 04:00,8.8,,81,,,0,,1706,,9
259,강진군,2019-05-02 05:00,7.2,,88,,,0,,2034,,8.4
259,강진군,2019-05-02 06:00,6.6,,92,0,.39,0,,1787,,8
259,강진군,2019-05-02 07:00,8.7,,88,.8,.85,0,,1628,,9
259,강진군,2019-05-02 08:00,11.8,,77,1,1.41,0,,1280,,11.3
259,강진군,2019-05-02 09:00,15.6,,59,1,1.95,0,,1181,,17.2
259,강진군,2019-05-02 10:00,18.4,,47,1,2.41,0,,1018,,22.1
259,강진군,2019-05-02 11:00,20.3,,35,1,2.65,0,,1273,,25.2
259,강진군,2019-05-02 12:00,21.7,,26,1,2.94,0,,1665,,27.3
259,강진군,2019-05-02 13:00,21.9,,33,1,3.23,0,,1587,,28
259,강진군,2019-05-02 14:00,22.8,,27,1,3.1,0,,1600,,29.1
259,강진군,2019-05-02 15:00,22.6,,29,1,2.74,0,,1613,,27.4
259,강진군,2019-05-02 16:00,22,,28,1,2.28,0,,1665,,25.2
259,강진군,2019-05-02 17:00,21.3,,30,1,1.58,0,,1725,,21.9
259,강진군,2019-05-02 18:00,19.8,,34,1,.87,0,,1942,,18
259,강진군,2019-05-02 19:00,18,,38,1,.18,0,,2076,,15.8
259,강진군,2019-05-02 20:00,15.8,,49,0,0,0,,1884,,14.1
259,강진군,2019-05-02 21:00,13.3,,55,,,0,,2119,,12.7
259,강진군,2019-05-02 22:00,12.2,,62,,,0,,3664,,11.8
259,강진군,2019-05-02 23:00,9.7,,70,,,0,,1870,,11.1
259,강진군,2019-05-03 00:00,9.1,,75,,,0,,2567,,10.1
259,강진군,2019-05-03 01:00,8.4,,80,,,0,,3607,,9.5
259,강진군,2019-05-03 02:00,8.1,,76,,,0,,4327,,9.2
259,강진군,2019-05-03 03:00,7.3,,80,,,1,,4830,,8.6
259,강진군,2019-05-03 04:00,6.9,,83,,,0,,4830,,8.3
259,강진군,2019-05-03 05:00,6.5,,84,,,0,,4830,,8
259,강진군,2019-05-03 06:00,6.1,,85,0,.38,0,,4830,,7.9
259,강진군,2019-05-03 07:00,8.5,,80,.9,.79,3,,1764,,9
259,강진군,2019-05-03 08:00,11.4,,71,1,1.35,0,,1589,,11.3
259,강진군,2019-05-03 09:00,17.4,,59,1,1.88,0,,1062,,17.6
259,강진군,2019-05-03 10:00,20,,47,1,2.26,0,,1028,,23.3
259,강진군,2019-05-03 11:00,23.6,,34,1,2.58,0,,1056,,27.7
259,강진군,2019-05-03 12:00,25.8,,28,1,2.95,0,,1086,,31
259,강진군,2019-05-03 13:00,26.7,,17,1,3.07,0,,1125,,32.5
259,강진군,2019-05-03 14:00,27.2,,17,1,2.98,0,,1046,,31.8
259,강진군,2019-05-03 15:00,27.2,,20,1,2.64,0,,1052,,31.4
259,강진군,2019-05-03 16:00,24.2,,34,1,2.12,0,,1044,,24
259,강진군,2019-05-03 17:00,22.9,,30,1,1.34,0,,1173,,21.2
259,강진군,2019-05-03 18:00,22.7,,39,1,.67,0,,1701,,18.7
259,강진군,2019-05-03 19:00,20.6,,41,.8,.1,0,,1889,,15.3
259,강진군,2019-05-03 20:00,18,,46,0,0,0,,1742,,12.3
259,강진군,2019-05-03 21:00,14.6,,65,,,4,,1699,,10.7
259,강진군,2019-05-03 22:00,13.3,,66,,,4,,1856,,9.9
259,강진군,2019-05-03 23:00,12.1,,68,,,0,,1858,,8.9
259,강진군,2019-05-04 00:00,11,,72,,,2,,2306,,7.6
259,강진군,2019-05-04 01:00,9.7,,79,,,5,,2518,,6.6
259,강진군,2019-05-04 02:00,9.7,,74,,,2,,4234,,6.2
259,강진군,2019-05-04 03:00,9,,80,,,2,,4828,,5.6
259,강진군,2019-05-04 04:00,8.4,,80,,,1,,4519,,5.9
259,강진군,2019-05-04 05:00,8.7,,81,,,0,,2888,,5.8
259,강진군,2019-05-04 06:00,7.7,,84,0,.35,0,,1319,,5.5
259,강진군,2019-05-04 07:00,9,,84,.8,.68,0,,1029,,9.2
259,강진군,2019-05-04 08:00,13.6,,71,1,1.25,0,,1049,,16.1
259,강진군,2019-05-04 09:00,19,,44,1,1.7,6,,958,,25.3
259,강진군,2019-05-04 10:00,22.6,,31,1,1.68,7,,944,,31.3
259,강진군,2019-05-04 11:00,24.6,,26,1,2.18,7,,927,,36.8
259,강진군,2019-05-04 12:00,26,,22,1,2.38,8,,907,,40.1
259,강진군,2019-05-04 13:00,26,,25,1,2.1,8,,888,,39
259,강진군,2019-05-04 14:00,26.9,,22,1,1.87,8,,892,,38.5
259,강진군,2019-05-04 15:00,27.6,,24,1,1.96,8,,906,,38.7
259,강진군,2019-05-04 16:00,27.4,,29,1,1.57,8,,982,,35.4
259,강진군,2019-05-04 17:00,24.7,,35,1,.93,7,,712,,28.6
259,강진군,2019-05-04 18:00,23.1,,37,.4,.31,7,,728,,23.3
259,강진군,2019-05-04 19:00,21,,52,.2,.05,6,,710,,18.3
259,강진군,2019-05-04 20:00,19.2,,58,0,0,6,,754,,14.9
259,강진군,2019-05-04 21:00,16.8,,65,,,7,,702,,13.3
259,강진군,2019-05-04 22:00,15,,72,,,7,,764,,12.2
259,강진군,2019-05-04 23:00,13.8,,76,,,6,,799,,10.8
259,강진군,2019-05-05 00:00,12.6,,82,,,6,,1465,,9.5
259,강진군,2019-05-05 01:00,12.1,,83,,,7,,1572,,9.4
259,강진군,2019-05-05 02:00,11.1,,87,,,7,,1315,,9.2
259,강진군,2019-05-05 03:00,11.4,,86,,,6,,1774,,8.8
259,강진군,2019-05-05 04:00,10.7,,89,,,4,,1309,,7.2
259,강진군,2019-05-05 05:00,9.7,,89,,,4,,1257,,6.7
259,강진군,2019-05-05 06:00,9,,92,0,.31,5,,1118,,6.6
259,강진군,2019-05-05 07:00,10.9,,88,.6,.54,5,,1198,,10.3
259,강진군,2019-05-05 08:00,13.8,,77,1,1.15,6,,1279,,18.4
259,강진군,2019-05-05 09:00,17.6,,58,1,1.45,5,,1282,,27.3
259,강진군,2019-05-05 10:00,21.4,,42,1,1.99,0,,1218,,38
259,강진군,2019-05-05 11:00,23.9,,21,1,1.95,7,,1268,,44.3
259,강진군,2019-05-05 12:00,25.5,,20,1,2.93,0,,1291,,50.1
259,강진군,2019-05-05 13:00,26.4,,23,1,3.01,0,,1356,,51.4
259,강진군,2019-05-05 14:00,25.8,,30,1,2.9,0,,1269,,47
259,강진군,2019-05-05 15:00,25.3,,33,1,2.51,0,,1596,,43.3
259,강진군,2019-05-05 16:00,25.8,,22,1,2.07,0,,1569,,39.3
259,강진군,2019-05-05 17:00,25.1,,19,1,1.34,3,,1586,,30.5
259,강진군,2019-05-05 18:00,22.8,,30,1,.4,3,,1557,,21.8
